Date,Message
2026-08-10T19:47:00.000+01:00,MAR1GSCLOSE;EURJPY;A2;08-10 19:47;08-10 19:48;1;long;08-10 19:47
2026-08-10T19:47:00.000+01:00,"MAR1GSCLOSE;EURJPY;B1;08-10 19:46;08-10 19:48;2;long;08-10 19:46,08-10 19:47"
2026-08-10T19:47:00.000+01:00,MAR1GSCLOSE;EURJPY;B2;08-10 19:47;08-10 19:48;1;long;08-10 19:47
2026-08-11T18:40:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:40:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:41:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:41:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:42:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:42:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:43:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:43:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:44:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:44:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:45:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:45:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:46:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:46:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:47:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:47:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:48:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:48:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:49:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:49:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:50:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:50:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:51:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:51:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:52:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:52:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:53:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:53:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:54:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:54:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:55:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:55:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:56:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:56:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:57:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:57:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:58:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:58:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T18:59:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T18:59:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:00:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:00:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:01:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:01:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:02:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:02:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:03:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:03:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:04:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:04:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:05:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:05:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:06:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:06:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:07:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:07:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:08:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:08:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:09:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:09:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:10:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:10:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:11:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:11:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:12:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:12:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:12:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:12:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:13:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:13:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:13:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:13:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:14:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:14:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:14:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:14:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:15:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:15:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:15:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:15:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:16:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:16:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:16:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:16:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:17:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:17:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:17:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:17:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:18:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:18:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:18:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:18:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:19:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:19:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:19:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:19:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:20:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:20:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:20:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:20:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:21:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:21:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:21:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:21:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:22:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:22:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:22:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:22:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:23:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:23:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:23:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:23:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:24:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:24:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:24:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:24:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:25:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:25:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:25:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:25:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:26:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:26:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:26:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:26:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:27:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:27:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:27:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:27:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:28:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:28:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:28:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:28:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:29:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:29:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:29:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:29:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:30:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:30:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:30:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:30:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:31:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:31:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:31:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:31:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:32:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:32:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:32:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:32:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:33:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:33:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:33:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:33:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:34:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:34:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:34:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:34:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:35:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:35:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:35:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:35:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:36:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:36:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:36:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:36:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:37:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:37:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:37:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:37:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:38:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:38:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:38:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:38:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:39:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:39:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:39:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:39:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:40:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:40:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:40:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:40:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:41:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:41:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:41:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:41:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:42:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:42:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:42:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:42:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
2026-08-11T19:43:00.000+01:00,MAR1GSOPEN;EURJPY;A1;08-11 18:40;0;
2026-08-11T19:43:00.000+01:00,MAR1GSOPEN;EURJPY;A2;08-11 18:40;0;
2026-08-11T19:43:00.000+01:00,MAR1GSOPEN;EURJPY;B1;08-11 19:12;0;
2026-08-11T19:43:00.000+01:00,MAR1GSOPEN;EURJPY;B2;08-11 19:12;0;
