Date,Message
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPAUD;s=3;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPAUD;s=4;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPAUD;s=5;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPAUD;s=6;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPAUD;s=7;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPJPY;s=0;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPJPY;s=1;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPJPY;s=2;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPJPY;s=3;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPJPY;s=4;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPJPY;s=5;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPJPY;s=6;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPJPY;s=7;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPCAD;s=0;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPCAD;s=1;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPCAD;s=2;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPCAD;s=3;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPCAD;s=4;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPCAD;s=5;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPCAD;s=6;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;GBPCAD;s=7;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
2026-08-02T22:03:00.000+01:00,DIAG-CLOSE;CADJPY;s=0;prev=-1;c=0;firstObs=true;slotOn=true;inWindow=false;time_close=08-02 22:04
